AAII_QTR_DATA,07/02/2022,04/02/2022,01/01/2022,09/25/2021,06/26/2021,03/31/2021,03/27/2021,12/31/2020,12/26/2020,09/30/2020,09/26/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,273.2,255.1,214.2,199.7,158.5,1.0,198.1,1.9,,2.2,,2.6,2.6,2.7,0.0
Current_Liabilities,156.7,167.5,140.3,152.9,121.6,5.8,108.1,4.2,,1.9,,1.1,1.0,0.5,0.4
Diluted_EPS,0.156,0.134,0.094,0.124,0.008,0.18899999999999997,0.106,-0.193,0.109,-0.519,0.15,-0.157,0.163,0.078,0.0
Goodwill_Intangibles,787.4,797.7,805.3,815.3,660.3,,667.1,,,,,,,,
Inventory,66.8,64.2,56.6,52.8,36.3,,30.2,,,,,,,,
LT_Debt,701.9,703.0,710.1,726.3,557.6,0.0,617.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,247.7,229.5,235.4,187.8,174.2,152.8,152.8,,148.6,,140.3,,,,
Shares_Diluted,146.7179,146.8329,108.9778,142.8408,138.3843,77.7522,138.3843,43.125,,43.125,,43.125,43.125,60.0,37.5
Total_Assets,1205.5,1198.7,1122.0,1130.4,930.7,348.4,898.7,349.4,,349.8,,350.0,350.2,348.4,0.4
Total_Liabilities,898.0,911.6,853.7,918.9,735.7,99.5,742.9,70.3,,62.2,,40.1,33.4,40.0,0.4
