AAII_QTR_DATA,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,856.6,810.6,854.3,1499.4,1482.4,834.1,929.3,956.1,921.0,435.2,434.4,476.3,507.8
Current_Liabilities,1089.9,1053.8,1061.5,940.4,922.8,411.2,510.8,452.2,431.9,405.3,401.9,338.4,330.1
Diluted_EPS,-1.244,-1.377,-0.85,-0.882,-0.638,-0.226,-0.376,-0.417,-0.322,-0.337,-0.27699999999999997,-0.166,-0.243
Goodwill_Intangibles,2092.6,2125.2,2113.0,689.9,698.5,562.9,570.8,467.7,475.7,262.3,265.5,166.8,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,933.4,915.0,897.9,880.0,862.7,572.6,579.4,553.3,544.1,0.0,0.0,0.0,0.0
Revenue,179.2,166.9,163.5,133.0,125.9,119.2,111.5,101.8,95.1,81.3,74.9,67.5,61.7
Shares_Diluted,73.526,72.865,72.189,68.941,67.597,65.468,64.017,63.057,62.038000000000004,60.785,59.773999999999994,58.211999999999996,56.966
Total_Assets,3091.8,3071.9,3105.2,2298.5,2280.9,1491.2,1594.1,1511.6,1477.1,766.0,740.1,673.8,596.9
Total_Liabilities,2133.2,2071.8,2064.9,1885.7,1854.0,1026.0,1148.4,1052.1,1023.0,446.8,426.8,362.3,344.2
