AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1504.1,965.9,658.2,678.8,799.6,1209.8,1109.3,352.2,351.9,505.8,465.4,484.4
Current_Liabilities,217.3,194.4,246.0,232.2,275.0,642.5,588.4,246.5,309.1,397.2,294.7,310.1
Diluted_EPS,1.622,0.824,0.395,0.604,-0.043,1.781,8.639,-0.409,-1.641,-1.162,0.398,0.535
Goodwill_Intangibles,25.3,26.4,26.8,27.1,27.4,27.7,28.1,28.5,28.9,29.4,29.7,44.0
Inventory,374.4,294.1,210.2,149.1,165.1,209.9,163.6,169.5,176.8,223.6,170.9,153.8
LT_Debt,536.4,15.1,15.2,15.9,16.5,16.8,26.1,104.8,30.5,31.5,35.7,36.9
Revenue,816.2,539.7,540.5,576.1,543.9,473.0,1002.0,584.4,560.6,478.2,515.8,596.3
Shares_Diluted,48.5766,46.6728,45.424,43.6243,39.1774,41.0888,55.1016,38.9596,37.8517,37.3534,45.8833,45.5034
Total_Assets,2415.9,1804.9,1461.4,1460.4,1492.2,1890.3,1785.3,1031.5,1037.4,1186.4,1107.1,1141.2
Total_Liabilities,782.7,241.0,287.4,276.2,321.7,699.4,653.4,393.9,384.6,473.2,341.8,359.1
