AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019,09/30/2019
Current_Assets,190.4,54.4,77.5,78.0,78.1,71.8,68.2,17.0,,
Current_Liabilities,193.5,13.2,34.1,32.2,32.6,29.8,12.1,10.0,,
Diluted_EPS,-0.494,-0.035,-0.139,0.056,0.104,0.148,0.115,0.163,-0.026000000000000002,-0.135
Goodwill_Intangibles,348.3,23.9,22.4,21.2,19.9,18.9,17.8,16.8,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,214.4,21.1,20.7,19.7,13.0,12.6,30.3,29.7,0.0,0.0
Revenue,21.1,13.3,12.3,12.0,12.9,13.3,14.0,35.2,9.0,24.1
Shares_Diluted,26.1581,25.5931,25.5526,26.6417,26.6295,26.6129,21.724,24.6233,,
Total_Assets,563.9,94.9,115.8,113.9,105.9,99.0,94.6,42.4,,
Total_Liabilities,418.1,35.4,56.0,53.2,47.1,44.0,43.8,40.1,,
