AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,503.3,560.8,613.0,661.7,517.4,486.3,,,,
Current_Liabilities,48.0,54.0,60.0,63.6,256.8,39.2,,,,
Diluted_EPS,-2.058,-0.319,-0.12,-0.384,0.0,-0.094,-0.073,-0.069,-0.094,-0.104
Goodwill_Intangibles,60.3,456.2,460.2,476.8,479.0,0.7,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,215.2,214.5,213.8,213.2,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,65.5,71.5,81.0,89.6,32.1,31.9,30.6,27.9,21.9,15.6
Shares_Diluted,232.501,230.329,609.127,200.176,227.079,227.079,,,,
Total_Assets,599.3,1054.4,1112.5,1178.2,1043.5,519.8,,,,
Total_Liabilities,320.1,327.5,337.8,349.5,557.1,57.3,,,,
