AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,132.8,141.9,132.7,165.7,203.5,124.8,144.2,168.1,211.4
Current_Liabilities,16.6,24.7,32.6,42.9,48.3,40.2,42.4,40.4,43.2
Diluted_EPS,-0.352,-0.536,-0.619,-0.612,-0.738,-0.577,-0.555,-0.523,-0.51
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,9.3,5.6,8.1,4.5,5.8,5.2,4.4,5.5,5.1
Shares_Diluted,46.8854,46.7997,46.725,46.7352,44.5171,39.8182,39.5523,39.4806,38.0342
Total_Assets,147.1,168.6,196.2,233.0,263.8,149.6,170.6,190.8,212.7
Total_Liabilities,19.3,27.7,35.7,46.2,51.9,50.1,56.1,57.2,63.2
