AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.1,0.8,0.7,0.7,0.8,0.8,0.9,0.8,0.9,0.8
Current_Liabilities,0.9,2.1,1.9,1.8,1.7,1.4,1.3,1.2,0.9,0.5
Diluted_EPS,-0.011,-0.01,-0.01,-0.017,-0.017,-0.013,-0.014,-0.019,-0.02,-0.015
Goodwill_Intangibles,,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5
Inventory,,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.1,0.1,0.0,0.1,0.2,0.2,0.1,0.2,0.4
Shares_Diluted,20.054,20.054,20.054,20.054,20.054,20.054,20.054,20.054,20.054000000000002,20.054
Total_Assets,0.1,4.4,4.3,4.4,4.6,4.6,5.0,5.1,5.1,5.1
Total_Liabilities,0.9,2.1,1.9,1.8,1.7,1.4,1.3,1.2,0.9,0.5
