AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,127.9,151.0,155.5,213.4,1.4,1.9,0.8,1.1,0.0
Current_Liabilities,35.0,46.8,41.9,91.8,57.2,32.9,60.1,1.1,0.0
Diluted_EPS,0.098,-0.212,0.221,-0.269,0.0,0.504,-0.65,0.0,0.0
Goodwill_Intangibles,9.6,9.9,10.1,13.4,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,42.2,46.9,42.0,31.3,67.4,0.0,0.0,0.0,0.0
Shares_Diluted,88.6,79.619,79.245,79.233,79.233,56.25,51.1875,57.9375,57.9375
Total_Assets,153.6,176.7,177.1,237.9,451.4,452.0,450.8,1.1,0.0
Total_Liabilities,94.5,135.9,126.5,201.7,57.2,48.6,75.8,1.1,0.0
