AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,09/30/2009,06/30/2009,03/31/2009,12/31/2008
Current_Assets,477.7,466.2,443.5,401.1,235.0,,,,,,,,
Current_Liabilities,100.4,109.3,99.3,99.4,96.1,,,,,,,,
Diluted_EPS,0.085,0.101,0.107,0.028,-0.129,-0.561,-0.023,-0.109,-0.389,0.191,0.217,0.17800000000000002,-0.058
Goodwill_Intangibles,1255.7,1258.2,1243.6,1264.8,1284.1,,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,555.4,554.8,554.4,554.0,741.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,189.9,212.5,192.9,174.8,132.1,509.2,136.8,105.0,110.8,169.6,178.0,203.0,193.8
Shares_Diluted,152.3488,152.2381,152.4004,135.3689,149.875,,,,,60.086000000000006,59.898,59.612,59.492
Total_Assets,1903.3,1886.6,1856.7,1842.2,1703.0,,,,,,,,
Total_Liabilities,757.2,754.3,742.5,742.4,924.8,,,,,,,,
