AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.072,0.107,0.176,-0.146,-0.101,0.579,0.176,0.143,0.07200000000000001,0.21,0.343,-0.02
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3727.1,3673.0,3593.0,3590.9,3506.7,3540.3,3397.9,3363.5,3241.4,3109.4,3027.6,2973.7
Revenue,208.5,232.7,233.0,202.7,185.5,249.4,255.8,227.7,217.4,242.1,245.9,213.5
Shares_Diluted,138.0487,139.0086,138.8056,137.6321,137.6136,138.5875,138.3734,138.3755,138.2434,138.1524,137.9058,137.02200000000002
Total_Assets,7538.4,7518.7,7531.2,7581.5,7514.5,7619.8,7559.8,7669.0,7382.9,7325.4,7038.8,7046.0
Total_Liabilities,4502.5,4451.5,4417.0,4428.6,4281.9,4309.9,4265.1,4338.9,4002.9,3886.5,3557.8,3548.8
