AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,94.7,101.7,15.5,12.4,415.5,516.6,22.3,252.5,16.9,25.4,32.0,38.3
Current_Liabilities,5.1,5.6,10.7,5.9,128.6,115.6,5.4,134.1,6.7,6.7,8.8,7.4
Diluted_EPS,-0.078,-0.131,-0.144,-0.092,-0.104,-0.08,-0.875,-0.162,-0.277,-0.15,-0.385,-0.384
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.1,0.0,716.2,25.7,25.6,25.4,25.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,15.3,15.4,15.5,18.5,532.0,535.8,18.1,458.9,16.6,15.7,15.4,10.7
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0
Shares_Diluted,69.7614,51.4327,39.8082,37.991,37.991,37.991,33.7647,32.0498,32.0498,32.0498,32.0732,32.0404
Total_Assets,96.0,102.2,16.1,13.2,440.3,546.0,23.3,1005.2,44.2,52.0,58.1,64.3
Total_Liabilities,20.7,21.1,26.5,25.4,698.0,690.0,25.0,595.8,23.6,22.8,24.5,18.6
