AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,03/31/2019
Current_Assets,301.3,350.8,377.6,259.4,306.4,345.1,372.7,238.5,66.0,
Current_Liabilities,43.5,43.9,39.4,33.6,32.8,28.6,23.9,15.6,16.9,
Diluted_EPS,-1.306,-1.112,-0.094,-1.34,-1.236,-1.007,-0.91,-0.683,-0.467,-0.242
Goodwill_Intangibles,3.7,3.7,3.7,12.5,12.5,12.5,12.5,12.5,12.5,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,45.244,44.998,44.609,40.738,40.359,40.023,37.959,39.3366,34.5015,
Total_Assets,405.7,454.5,435.1,284.0,328.4,365.6,393.2,257.2,87.6,
Total_Liabilities,90.4,90.6,41.6,60.1,60.0,57.0,52.2,44.0,27.6,
