AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,374.0,333.0,389.0,417.0,376.0,402.0,449.0,481.0
Current_Liabilities,290.0,391.0,780.0,819.0,1270.0,1941.0,1615.0,1403.0
Diluted_EPS,0.08,0.193,0.02,0.281,0.263,0.26,0.378,0.296
Goodwill_Intangibles,570.0,585.0,613.0,714.0,730.0,745.0,761.0,430.0
Inventory,43.0,43.0,46.0,47.0,46.0,51.0,50.0,45.0
LT_Debt,4349.0,4270.0,3969.0,3968.0,3473.0,2822.0,3129.0,2880.0
Revenue,515.0,648.0,731.0,699.0,735.0,795.0,950.0,928.0
Shares_Diluted,437.0,581.0,440.0,437.0,437.0,435.0,436.0,436.0
Total_Assets,12061.0,12117.0,12266.0,12435.0,12409.0,12447.0,12444.0,11935.0
Total_Liabilities,4771.0,4792.0,4894.0,4932.0,4887.0,4902.0,4864.0,4378.0
