AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.187,0.142,0.071,-0.063,0.237,0.115,,,,,,,0.0,0.0,0.0,0.0,0.0
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,4.1,3.6,3.4,3.3,6.7,3.3,,,,,,,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,6.9651,6.9177,8.7548,6.4644,6.7851,6.8119,,,,,,,,,,,
Total_Assets,384.0,353.5,354.7,372.6,376.2,334.1,331.4,326.1,330.7,312.5,298.1,302.9,299.5,299.6,293.4,297.2,301.8
Total_Liabilities,285.3,254.9,255.0,273.8,318.4,277.5,,,,,,,0.0,0.0,0.0,0.0,0.0
