AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,496.4,439.7,573.5,179.0,221.3,276.2,236.3,40.6,17.2,20.0,12.6,20.3,18.4,2.9,2.3,6.9
Current_Liabilities,100.6,116.2,109.9,25.6,37.5,7.4,2.4,1.3,1.3,3.1,3.4,3.8,3.8,21.5,6.7,8.0
Diluted_EPS,-2.809,0.304,-0.184,-0.16,0.217,0.09,0.065,-0.038,-0.307,-0.15,-0.139,-0.078,-0.08,-0.9359999999999999,-0.8390000000000001,-0.439
Goodwill_Intangibles,376.4,693.2,629.4,446.5,436.0,71.1,33.4,13.2,7.4,0.5,1.9,1.2,1.2,1.2,1.2,3.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0
Revenue,72.9,79.8,90.9,64.8,34.3,23.2,5.3,2.5,1.9,2.4,1.2,1.7,2.5,1.4,1.7,2.4
Shares_Diluted,130.4055,117.0423,105.7605,96.064,89.241,83.7122,59.853,44.7739,34.5288,28.5859,24.4773,23.3719,15.9951,14.4496,13.595,14.1978
Total_Assets,1436.2,1549.8,1530.9,954.4,906.4,375.9,280.1,62.6,29.9,37.1,30.4,33.0,31.0,15.4,13.9,25.7
Total_Liabilities,147.7,162.1,173.6,184.1,192.2,8.1,3.1,2.0,2.1,3.8,4.1,4.8,4.9,22.7,8.1,9.2
