AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,110.0,161.2,152.0,1.2,2.4,2.7,0.0
Current_Liabilities,44.5,48.2,57.7,5.6,3.4,1.0,0.3
Diluted_EPS,-0.147,-0.166,-0.26,-0.716,-0.002,-0.14,-0.001
Goodwill_Intangibles,649.5,585.4,594.8,,,,
Inventory,12.1,15.5,12.1,,,,
LT_Debt,414.0,399.4,378.7,0.0,0.0,0.0,0.0
Revenue,68.9,64.3,67.9,116.0,,,
Shares_Diluted,74.0403,72.3343,32.0987,31.949,33.2145,34.817,32.05
Total_Assets,781.4,759.6,760.4,260.4,261.5,261.8,0.3
Total_Liabilities,506.3,487.5,476.4,29.4,21.8,22.1,0.3
