AAII_QTR_DATA,01/30/2021,10/31/2020,08/01/2020,05/02/2020,02/01/2020,11/02/2019,08/03/2019,05/04/2019,02/02/2019,11/03/2018
Current_Assets,12540.0,14551.0,10683.0,8996.0,8857.0,10175.0,8192.0,8014.0,8870.0,10901.0
Current_Liabilities,10521.0,12945.0,10080.0,8804.0,8060.0,9726.0,7576.0,7171.0,7513.0,9933.0
Diluted_EPS,3.085,1.483,1.648,0.611,2.81,1.105,0.883,0.976,2.681,0.992
Goodwill_Intangibles,1287.0,1307.0,1327.0,1348.0,1347.0,1366.0,1363.0,1248.0,933.0,939.0
Inventory,5612.0,7459.0,4136.0,3993.0,5174.0,7569.0,5208.0,5195.0,5409.0,8168.0
LT_Debt,1253.0,1256.0,632.0,621.0,1257.0,1239.0,1247.0,1193.0,1332.0,1280.0
Revenue,16937.0,11853.0,9910.0,8562.0,15196.0,9764.0,9536.0,9142.0,14801.0,9590.0
Shares_Diluted,264.5,263.7,262.1,260.4,265.1,265.2,269.4,271.5,274.2,279.3
Total_Assets,19067.0,21202.0,17412.0,15605.0,15591.0,16926.0,14978.0,14550.0,12901.0,15000.0
Total_Liabilities,14480.0,17116.0,13634.0,12195.0,12112.0,13801.0,11693.0,11196.0,9595.0,11988.0
