AAII_QTR_DATA,06/30/2021,03/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019
Current_Assets,18.6,4.0,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,33.1,3.7,0.4,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0
Diluted_EPS,-0.026,-0.018,-0.022,-0.006,0.0,-0.001,0.0,-0.001,-0.001,-0.003,-0.001
Goodwill_Intangibles,13.7,3.4,,,,,,,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,6.1,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.0
Shares_Diluted,39.4815,31.3802,25.1177,16.1226,14.15,14.15,14.15,14.1494,14.15,14.15,13.5367
Total_Assets,86.7,14.1,2.2,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,79.3,7.9,0.4,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0
