AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.352,0.531,0.604,0.569,0.453,0.441,0.503,0.412
Goodwill_Intangibles,40.3,40.2,9.8,9.7,9.7,9.8,9.8,9.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,316.2,70.8,110.8,116.3,61.3,111.9,114.5,161.4
Revenue,20.4,19.8,17.4,18.0,17.7,17.4,17.0,16.6
Shares_Diluted,7.721,7.738,7.752,7.752,7.856,7.869,7.854,7.901
Total_Assets,2541.7,1936.8,1584.9,1509.5,1505.4,1456.6,1416.2,1446.3
Total_Liabilities,2361.4,1761.1,1414.2,1341.5,1342.5,1300.4,1264.5,1300.8
