AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,169.4,204.3,235.8,229.2,235.4,63.3,,,
Current_Liabilities,78.9,84.5,93.2,66.4,55.3,68.0,,,
Diluted_EPS,-0.256,-0.28,-0.248,-0.242,-0.675,-0.087,-0.485,-0.033,-0.08
Goodwill_Intangibles,8.9,,,,,,,,0.0
Inventory,13.7,8.9,8.9,11.3,7.8,4.3,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,30.7,49.6,101.7,53.0,115.8,65.7,44.2,59.6,51.2
Shares_Diluted,100.3219,99.2118,96.1387,94.5965,88.6372,85.0603,,,
Total_Assets,185.5,211.4,243.0,235.4,240.7,72.5,,,
Total_Liabilities,85.5,91.2,100.2,72.1,59.9,72.0,,,
