AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,150.5,168.0,136.7,124.6,109.8,97.2,121.0,118.6,121.6,116.7,109.7,132.0,153.5,138.0,155.8,210.4
Current_Liabilities,86.1,91.9,69.3,62.7,69.5,61.8,71.1,103.5,99.5,74.6,49.4,61.7,69.4,68.8,62.1,70.0
Diluted_EPS,0.593,-1.564,0.052,0.033,-2.129,-1.956,-0.87,-3.245,-1.031,-1.37,-0.7709999999999999,-2.891,-1.286,-1.137,-2.083,-0.501
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,21.5,21.5
Inventory,75.8,58.5,56.0,44.6,48.8,37.1,38.8,60.2,47.1,41.1,25.1,55.7,61.8,52.7,64.6,62.7
LT_Debt,82.0,88.6,79.5,70.7,48.2,36.8,37.7,4.4,6.3,10.2,10.2,10.2,10.2,0.0,0.0,0.0
Revenue,56.8,93.2,75.0,58.3,69.7,32.4,60.6,25.2,17.5,5.2,44.9,40.7,73.7,70.7,87.8,79.0
Shares_Diluted,24.4998,16.5253,22.3886,22.1118,20.3556,20.0015,16.5307,12.4269,12.405,12.3669,12.3596,12.3595,12.3523,12.337,12.325999999999999,12.3257
Total_Assets,212.4,230.8,200.7,184.1,170.1,158.1,182.7,211.1,253.8,251.1,245.2,289.3,337.6,344.1,289.7,324.5
Total_Liabilities,222.5,256.8,202.3,194.0,179.5,165.8,152.2,163.2,166.0,150.5,128.0,160.3,173.4,163.6,96.1,105.2
