AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.508,0.635,0.426,0.446,0.361,0.422,0.4,0.393
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,4.1,4.1,4.2,4.2,4.2,4.2,4.1,4.1
Shares_Diluted,2.861,2.861,2.861,2.861,2.861,2.861,2.861,2.861
Total_Assets,431.4,416.5,419.6,431.8,426.5,421.7,419.6,421.8
Total_Liabilities,364.8,355.2,356.7,366.3,361.4,359.3,360.1,364.4
