AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-1.571,0.177,0.309,0.243,0.11,0.223,0.008,0.209
Goodwill_Intangibles,38.5,73.7,74.4,75.1,75.9,76.6,82.2,84.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,28.3,28.3,83.2,28.2,28.1,128.1,142.1,127.6
Revenue,21.5,22.2,22.6,23.0,23.1,22.8,22.4,22.4
Shares_Diluted,18.7157,18.915,19.0802,19.082,19.0676,19.0668,19.0516,19.0352
Total_Assets,2463.5,2507.9,2374.6,2293.5,2295.6,2250.6,2266.5,2153.4
Total_Liabilities,2180.2,2192.5,2060.5,1984.7,1992.1,1950.0,1971.8,1859.9
