AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,194.5,240.2,172.6,171.7,175.5,164.0,166.1,163.8,168.4,275.6,179.4,179.8,185.7,182.2,163.8,197.8
Current_Liabilities,109.0,101.6,74.4,48.4,44.7,42.0,38.1,45.5,40.5,145.9,38.8,42.4,51.7,44.2,39.7,35.4
Diluted_EPS,-0.736,3.414,-0.481,-0.43,0.272,-0.032,0.604,0.512,-0.019,-0.21,0.071,-0.175,0.475,0.622,0.858,0.907
Goodwill_Intangibles,155.5,49.7,50.4,50.5,51.2,52.0,52.7,53.3,54.0,54.7,55.3,56.0,56.6,57.2,57.8,58.4
Inventory,57.7,24.8,21.9,9.3,8.3,6.9,8.1,6.6,7.9,8.4,6.6,7.2,11.6,10.3,8.3,7.3
LT_Debt,28.0,0.0,0.0,19.5,21.4,23.3,25.1,27.0,28.9,30.8,33.6,35.7,35.8,37.0,38.2,39.3
Revenue,74.1,115.9,42.3,39.9,48.1,41.2,49.9,49.9,41.9,46.0,48.3,41.1,56.7,49.8,56.1,51.3
Shares_Diluted,12.8361,12.9068,12.8948,13.0773,13.2622,13.0694,13.3322,13.7868,13.665,13.6676,14.112,13.6681,14.1566,14.4182,14.6663,15.483
Total_Assets,381.8,320.2,253.7,256.3,264.2,260.0,253.2,248.2,256.7,361.9,254.6,257.0,261.6,259.5,238.6,268.8
Total_Liabilities,143.8,104.2,77.3,71.0,69.4,68.9,67.2,75.4,72.7,180.1,75.4,81.3,89.1,84.1,77.8,74.7
