AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,19.0,18.6,19.3,13.3,25.4,21.3,18.8,16.7,14.0,10.2,7.0
Current_Liabilities,22.4,26.4,20.0,12.6,12.9,14.3,10.3,9.4,10.2,11.2,9.1
Diluted_EPS,0.023,0.213,-0.001,0.033,0.02,0.014,0.039,0.078,0.021,0.102,-0.006
Goodwill_Intangibles,506.2,513.7,215.2,219.2,150.1,152.1,155.1,157.7,160.3,162.9,164.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,283.7,290.1,134.1,135.0,145.5,145.8,146.1,148.8,149.0,148.8,153.3
Revenue,32.8,24.7,15.4,27.3,11.8,11.7,10.8,22.4,11.3,10.5,8.2
Shares_Diluted,95.11,94.7,89.235,90.6475,91.321,90.661,90.834,90.7075,90.271,102.46700000000001,89.235
Total_Assets,576.6,582.4,260.9,255.0,202.5,202.8,190.3,190.9,191.1,183.9,176.5
Total_Liabilities,514.1,522.6,221.4,214.8,164.2,166.8,162.0,164.0,165.1,160.0,163.2
