AAII_QTR_DATA,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,227.8,95.4,60.4,73.1,52.9,38.4,38.4,42.5,,,34.6
Current_Liabilities,88.7,50.8,26.8,62.1,37.4,20.0,19.7,18.8,,,15.4
Diluted_EPS,0.89,0.505,-0.365,-0.338,0.21,-0.042,-0.326,-0.102,0.509,-0.023,0.535
Goodwill_Intangibles,28.6,28.7,28.9,27.1,15.3,0.9,1.0,1.0,,,1.1
Inventory,4.0,,,,0.6,0.4,0.4,5.4,,,2.2
LT_Debt,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.6,0.0,0.0,0.5
Revenue,121.3,38.9,28.7,13.5,2.5,0.0,0.0,10.3,21.5,7.7,16.4
Shares_Diluted,22.4585,20.5551,19.0077,18.1676,16.2696,16.2696,15.7606,15.4276,,,7.0921
Total_Assets,274.0,142.7,108.1,124.8,94.0,56.2,56.7,60.9,,,47.1
Total_Liabilities,93.4,54.9,31.3,64.9,40.1,20.1,19.9,19.4,,,15.9
