AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,177.7,195.5,213.3,238.2,259.1,20.1,,,,0.1
Current_Liabilities,24.7,25.8,27.2,30.0,28.9,32.8,,,,0.1
Diluted_EPS,-0.148,-0.132,-0.136,0.009,-0.2,-0.084,-0.073,-0.018,-0.004,0.0
Goodwill_Intangibles,9.0,9.2,9.6,10.0,10.4,10.9,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,29.8,30.2,29.2,26.4,31.0,27.2,25.7,21.5,17.9,
Shares_Diluted,155.7099,154.0834,154.5699,165.179,152.2557,152.2557,,,,37.5
Total_Assets,187.5,205.4,223.6,249.0,270.2,34.9,,,,0.1
Total_Liabilities,30.2,29.1,31.3,42.1,67.9,32.8,,,,0.1
