AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,853.1,782.1,886.9,344.9,365.3,435.6,460.3,514.1
Current_Liabilities,772.2,368.7,833.1,410.1,387.7,348.5,307.3,294.5
Diluted_EPS,0.799,-0.137,2.446,0.616,1.311,0.66,1.027,0.615
Goodwill_Intangibles,2127.7,2163.8,2189.6,2231.2,2151.3,1929.1,1906.8,1811.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1071.4,1455.4,1062.9,1150.5,1119.4,1016.0,1013.1,1010.6
Revenue,331.0,332.4,405.6,344.1,622.3,299.9,346.1,292.7
Shares_Diluted,47.4376,47.0434,49.4252,49.0643,48.9784,48.5092,48.5052,49.2792
Total_Assets,3419.4,3368.9,3505.8,2893.3,2809.9,2642.9,2560.8,2517.2
Total_Liabilities,2156.3,2127.8,2194.7,1808.9,1737.8,1586.3,1525.1,1472.3
