AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,8039.0,8784.0,8143.0,7859.0,6919.0,6451.0,6887.0,5510.0,4843.0,4874.0,3978.0,4103.0
Current_Liabilities,1798.0,2331.0,2220.0,1751.0,1811.0,1970.0,2376.0,1844.0,1782.0,1984.0,1668.0,1549.0
Diluted_EPS,0.231,0.303,0.385,0.496,0.201,0.225,0.78,1.297,0.111,0.064,-1.026,-0.353
Goodwill_Intangibles,4927.0,4937.0,4938.0,4939.0,4983.0,4999.0,4995.0,5025.0,3064.0,3037.0,1403.0,1559.0
Inventory,1825.0,1776.0,1878.0,2111.0,2160.0,2159.0,2289.0,2265.0,1930.0,1966.0,1852.0,1898.0
LT_Debt,5137.0,5140.0,5135.0,5140.0,5142.0,5150.0,5161.0,5494.0,5504.0,5499.0,5695.0,5696.0
Revenue,2893.0,2956.0,3279.0,3540.0,3055.0,2721.0,2883.0,2678.0,2063.0,2093.0,1904.0,1837.0
Shares_Diluted,1779.0,1778.0,1778.0,1778.0,1778.0,1778.0,1779.0,1756.0,1752.0,1746.0,1167.0,1167.0
Total_Assets,46528.0,46848.0,46506.0,46116.0,45180.0,44939.0,44392.0,43867.0,32602.0,32629.0,22631.0,24118.0
Total_Liabilities,22839.0,23174.0,23165.0,23317.0,23148.0,23252.0,22960.0,23718.0,16856.0,17031.0,15038.0,15211.0
