AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1851.6,1842.7,1834.7,1662.0,1593.2,1434.3,1445.4,1407.8,1394.7,1136.9,1011.2,972.1,957.2,946.3,897.0,787.0
Current_Liabilities,304.5,289.1,337.6,269.5,255.3,213.3,204.7,201.3,142.7,140.5,142.7,141.1,110.8,125.1,105.5,90.9
Diluted_EPS,0.218,0.212,0.294,0.119,0.298,0.005,0.089,-0.104,0.21,0.154,0.218,0.309,0.251,0.24100000000000002,1.156,0.405
Goodwill_Intangibles,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7
Inventory,33.0,28.5,27.5,28.2,25.0,24.8,21.0,19.3,16.6,15.4,12.9,13.4,12.4,10.1,9.8,10.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1
Revenue,419.4,356.0,451.1,328.4,385.2,270.2,270.1,231.1,259.5,226.9,240.3,271.7,240.3,215.5,228.6,225.4
Shares_Diluted,324.904,323.289,323.184,322.022,322.941,321.287,319.519,309.116,318.144,315.839,314.898,315.453,314.911,314.644,311.612,312.346
Total_Assets,2881.4,2654.1,2616.2,2447.7,2367.3,2190.5,2137.3,2111.0,2046.5,1955.6,1885.7,1784.9,1643.1,1541.8,1422.3,1024.4
Total_Liabilities,490.1,360.3,405.6,335.3,324.2,279.4,258.2,259.0,213.2,208.0,199.7,181.1,154.5,156.8,134.8,108.4
