Date,Amount
03/30/2020,0.18
12/30/2019,0.18
09/30/2019,0.164
07/01/2019,0.164
04/01/2019,0.164
12/28/2018,0.164
10/01/2018,0.149
07/02/2018,0.149
04/02/2018,0.149
12/29/2017,0.149
10/02/2017,0.132
06/29/2017,0.132
03/31/2017,0.132
12/29/2016,0.132
09/30/2016,0.115
06/30/2016,0.115
04/01/2016,0.115
12/31/2015,0.115
09/25/2015,0.1
06/26/2015,0.1
03/27/2015,0.1
01/02/2015,0.1
09/26/2014,0.132
06/27/2014,0.132
04/09/2014,0.132
12/27/2013,0.132
09/27/2013,0.12
06/28/2013,0.12
03/28/2013,0.12
12/27/2012,0.1
09/28/2012,0.1
06/29/2012,0.1
03/30/2012,0.1
11/01/2006,1.47139
