AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,66.5,59.3,55.7,54.2,55.3,
Cash_from_Operations,210.3,137.9,70.0,86.3,70.6,
Diluted_EPS,0.187,-0.179,-0.282,-0.254,0.07,-0.11
Goodwill_Intangibles,1786.3,1219.2,1208.0,359.4,,
LT_Debt,1175.0,1145.1,909.7,685.2,0.0,0.0
Net_Income,24.0,-22.5,-35.3,-31.9,8.8,-13.8
Revenue,1038.7,773.3,613.1,565.2,514.8,479.5
Shares_Diluted,128.4972,125.2991,125.2991,125.2991,125.2991,125.2991
Total_Assets,2515.7,1903.4,1619.4,745.0,0.0,0.0
Total_Liabilities,1619.8,1461.6,1162.7,812.8,,
