AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,11.5,6.7,3.7,4.3,2.7,0.5
Cash_from_Operations,34.2,26.1,19.1,-6.0,-8.0,-3.4
Diluted_EPS,0.395,0.433,-0.368,-0.545,-0.427,-0.391
Goodwill_Intangibles,59.0,17.0,16.7,,,
LT_Debt,630.3,173.6,0.0,0.0,0.0,0.0
Net_Income,27.1,28.0,-19.5,-30.7,-24.1,-22.0
Revenue,417.9,253.6,131.6,85.8,53.8,38.0
Shares_Diluted,68.661,64.744,53.006,56.3205,56.3205,56.3205
Total_Assets,1342.3,618.2,291.4,111.4,97.1,48.7
Total_Liabilities,917.4,316.3,137.9,89.8,57.3,38.7
