AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.4,0.1,0.3,2.1,0.2,0.1,0.3
Cash_from_Operations,-1.9,-4.3,-1.1,-0.8,-0.8,-2.6,-1.6,-2.4
Diluted_EPS,-0.354,-0.123,-1.879,-1.778,-0.473,-1.059,-3.376,-1.794
Goodwill_Intangibles,0.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7
LT_Debt,0.3,0.7,1.4,1.5,0.6,0.3,0.0,0.4
Net_Income,-4.8,-1.4,-4.9,-3.0,-0.8,-1.8,-4.6,-1.9
Revenue,9.4,17.0,14.4,24.4,21.2,23.6,24.4,20.9
Shares_Diluted,13.696,11.417,2.603,1.714,1.711,1.674,1.371,1.042
Total_Assets,7.1,12.3,11.5,15.0,13.4,13.0,15.2,18.5
Total_Liabilities,14.1,14.0,19.2,18.9,14.7,13.1,17.1,17.0
