AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.2
Cash_from_Operations,-11.6,-9.1,-9.0,-6.6,-5.4,-14.0,-10.6,-8.8
Diluted_EPS,-1.975,-2.029,-5.504,-10.968,-25.932,-99.797,-109.762,-109.762
Goodwill_Intangibles,0.0,0.1,0.1,0.1,0.6,1.7,1.9,4.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-22.3,-17.2,-22.9,-10.7,-6.4,-15.8,-14.7,-14.7
Revenue,,,,,0.0,0.0,0.0,0.0
Shares_Diluted,11.3085,8.497,4.1577,0.9747,0.2456,0.1579,0.1335,0.1335
Total_Assets,42.8,14.5,11.7,8.2,4.1,6.2,11.8,12.0
Total_Liabilities,15.7,1.3,2.9,1.2,1.0,2.5,2.3,1.4
