AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,09/30/2017,09/30/2016,09/30/2015,09/30/2014
Capital_Expenditures,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2
Cash_from_Operations,-15.8,-18.3,-6.9,-9.0,0.5,-0.8,2.4,0.3
Diluted_EPS,-0.18,-0.157,-0.06,,-0.156,-0.114,0.731,-0.001
Goodwill_Intangibles,54.7,59.0,64.5,8.4,0.5,0.5,0.6,0.6
LT_Debt,2.7,32.9,0.2,0.0,0.0,0.0,0.0,0.0
Net_Income,-39.9,-31.5,-11.9,-6.8,-0.2,-0.2,1.0,0.0
Revenue,18.3,18.8,21.0,26.1,0.2,1.2,8.8,6.2
Shares_Diluted,221.984,201.006,199.3176,1.405,1.405,1.405,1.405,1.405
Total_Assets,129.2,117.9,97.1,37.6,23.0,23.7,25.7,32.9
Total_Liabilities,76.6,63.5,34.0,25.3,3.5,4.0,5.0,12.5
