AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,0.0,4.4,3.8,2.5,0.6,6.6,0.2
Cash_from_Operations,14.1,17.9,13.7,11.6,10.6,51.6,-2.4,8.1
Diluted_EPS,-1.968,2.629,1.402,1.689,1.855,2.068,1.629,1.7169999999999999
Goodwill_Intangibles,18.8,38.4,40.3,8.2,8.8,9.3,15.4,2.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-10.6,14.3,7.1,6.9,7.6,8.4,4.3,4.3
Revenue,47.5,51.0,43.6,32.4,32.0,31.9,20.8,17.9
Shares_Diluted,5.4063,5.4488,5.0311,4.1104,4.0862,4.0719,2.6351,2.4781
Total_Assets,1416.7,1321.5,1281.7,934.5,846.1,830.7,846.3,546.5
Total_Liabilities,1282.2,1170.4,1144.1,841.2,756.6,743.8,764.4,501.5
