AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,19.6,34.5,21.0,19.1,27.3,12.1
Cash_from_Operations,-777.7,986.8,-332.4,853.6,-644.2,387.2
Diluted_EPS,0.391,0.585,0.644,0.936,1.07,-0.019
Goodwill_Intangibles,1099.3,1016.8,962.9,895.1,783.0,684.0
LT_Debt,680.4,589.3,537.9,1083.2,0.4,0.3
Net_Income,70.3,104.4,101.6,144.5,168.4,-2.8
Revenue,1905.0,2218.1,2047.6,1596.5,1350.0,1200.2
Shares_Diluted,179.69,185.016,163.81,154.4338,157.3356,151.4338
Total_Assets,3982.4,3201.6,3454.2,2273.0,2534.7,1657.9
Total_Liabilities,3327.4,2601.9,2886.6,2012.6,1552.9,857.7
