AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.7,4.2,2.1,2.7,4.3,3.6,0.5,0.7
Cash_from_Operations,-69.3,27.7,-32.9,7.2,30.9,52.9,33.7,68.3
Diluted_EPS,-5.053,-0.035,0.568,-0.63,0.345,1.127,0.693,0.426
Goodwill_Intangibles,2.6,49.8,52.3,54.7,57.2,74.6,62.1,64.6
LT_Debt,105.1,104.9,85.8,85.8,85.7,85.6,56.7,58.2
Net_Income,-91.7,-0.6,10.3,-11.6,6.5,21.9,13.4,8.2
Revenue,478.7,486.4,379.3,391.4,378.8,372.4,337.4,389.4
Shares_Diluted,18.137,18.107,18.201,18.343,18.941,19.405,19.366,19.361
Total_Assets,1496.7,1495.3,1264.9,1231.1,1162.5,1075.5,980.9,909.0
Total_Liabilities,1329.0,1232.0,1009.4,980.0,896.7,813.5,728.8,670.9
