AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.7,0.1,0.2,0.5,0.0,0.0,0.0
Cash_from_Operations,-0.4,-0.5,0.7,0.7,1.4,-0.2,-0.2
Diluted_EPS,-0.746,0.087,0.17,0.036,0.796,-0.7,-3.544
Goodwill_Intangibles,0.9,0.9,0.9,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-3.0,0.3,0.3,0.1,1.1,-0.1,-0.7
Revenue,16.0,9.0,9.2,18.1,21.6,0.4,0.4
Shares_Diluted,3.9535,3.5223,1.7299,1.6102,1.36,0.1995,0.1953
Total_Assets,12.4,13.6,13.1,9.9,11.9,0.2,0.1
Total_Liabilities,4.0,2.7,2.9,0.5,0.8,0.5,0.3
