AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,44.6,73.7,50.2,10.9,0.5
Cash_from_Operations,-129.4,-258.1,-46.2,-6.4,-3.3
Diluted_EPS,-2.151,-3.197,-0.816,-0.085,-0.086
Goodwill_Intangibles,353.4,392.1,4.5,0.9,0.8
LT_Debt,306.3,444.4,428.7,8.6,8.6
Net_Income,-271.1,-321.2,-67.7,-7.8,-7.9
Revenue,210.5,167.0,43.1,20.5,12.6
Shares_Diluted,126.0417,100.4557,83.0097,91.794,91.794
Total_Assets,945.9,896.3,656.7,53.9,33.1
Total_Liabilities,572.0,611.1,459.0,58.8,30.6
