AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,323.7,396.7,299.8,196.7,180.9,183.2,152.0
Cash_from_Operations,291.7,122.8,347.6,378.9,585.1,414.6,392.3
Diluted_EPS,-4.223,-1.094,0.578,0.952,0.699,-0.971,-0.254
Goodwill_Intangibles,1076.4,1538.5,1742.5,1822.7,1903.2,1969.0,
LT_Debt,1888.0,1493.3,1392.4,1406.5,1081.8,1014.8,0.0
Net_Income,-559.2,-145.1,77.0,126.9,93.2,-129.5,-33.8
Revenue,1950.9,2332.7,2491.7,2449.5,1964.8,1865.2,2118.3
Shares_Diluted,132.439,132.622,133.313,133.3205,133.3205,133.3205,133.3205
Total_Assets,5064.2,5466.4,5735.4,5961.5,6160.6,5657.1,
Total_Liabilities,3686.8,3356.8,3258.8,3474.7,3312.6,3071.7,
