AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.1,0.0,0.0,0.0,0.0,0.0,,
Cash_from_Operations,-10.7,-7.3,-8.2,-10.8,-6.5,-8.4,-4.5,-1.0
Diluted_EPS,-1.428,-1.768,-2.231,-4.57,-13.903,-22.656,-40.43,-4.107
Goodwill_Intangibles,10.8,13.2,5.7,5.7,5.4,5.4,,
LT_Debt,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-13.8,-8.1,-7.1,-10.8,-13.2,-13.3,-16.6,-1.8
Revenue,,0.0,2.7,1.7,0.4,0.7,,0.0
Shares_Diluted,9.644,4.5761,3.181,2.3656,0.9507,0.589,0.411,0.4319
Total_Assets,20.1,15.2,10.1,14.3,14.3,9.7,9.5,1.4
Total_Liabilities,5.6,8.2,3.5,5.3,16.2,10.1,3.4,11.8
