AAII_YR_DATA,01/01/2022,01/02/2021,12/28/2019,12/29/2018,12/30/2017,12/31/2016,01/02/2016,01/03/2015,12/28/2013
Capital_Expenditures,152.0,114.0,101.3,114.8,121.3,95.1,69.6,46.7,55.3
Cash_from_Operations,256.9,176.2,246.8,146.7,278.7,269.8,254.6,56.7,154.9
Diluted_EPS,-0.02,-0.847,0.021,2.707,-0.01,-0.606,-0.033,0.104,0.17800000000000002
Goodwill_Intangibles,2291.2,2271.9,1877.1,1883.1,1855.8,1808.3,1443.7,2263.2,423.7
LT_Debt,1321.1,1345.1,1260.2,1250.2,2061.6,1986.8,1526.4,1541.3,403.5
Net_Income,-3.2,-131.7,5.9,734.1,-1.4,-84.1,-9.5,10.0,17.0
Revenue,2073.3,1953.5,1795.4,1791.0,2269.7,1623.2,1187.3,2102.8,2094.0
Shares_Diluted,160.778,155.446,135.224,141.436,139.078,128.29,103.037,95.9,95.633
Total_Assets,3723.4,3604.7,3390.9,3175.5,4093.1,3939.7,2887.3,3073.2,1423.7
Total_Liabilities,2403.3,2257.8,2224.7,2005.1,3213.5,3071.2,2248.0,2382.4,828.8
