AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,385.9,260.1,261.8,293.6,244.7,212.6,210.0,247.2,221.9
Cash_from_Operations,582.4,1116.0,526.6,358.8,371.9,389.7,651.0,310.8,446.6
Diluted_EPS,3.343,3.068,2.725,1.902,2.004,1.261,1.593,1.351,1.87
Goodwill_Intangibles,5330.1,2556.7,2436.4,2180.1,2131.8,1790.2,1757.7,2083.9,2196.5
LT_Debt,3724.5,1174.3,1292.2,1040.5,670.7,353.6,475.4,72.5,1.1
Net_Income,486.0,445.6,402.0,293.3,315.0,198.4,310.9,296.7,401.9
Revenue,12980.2,11202.7,12112.2,11171.4,9466.5,7651.3,7572.4,7747.2,6411.6
Shares_Diluted,145.373,145.247,147.534,154.226,157.155,157.288,195.12,219.69,214.97799999999998
Total_Assets,12855.2,8398.3,8331.7,7075.8,6480.2,5354.1,5213.5,6253.6,5793.2
Total_Liabilities,7742.9,4054.1,4281.4,3471.6,2688.6,2014.6,2128.0,1739.1,1559.1
