AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,97.5,15.3,28.2,128.9,47.9,10.0
Cash_from_Operations,82.8,19.5,94.1,109.2,107.8,70.7
Diluted_EPS,-1.446,-0.175,1.458,1.87,1.558,1.116
Goodwill_Intangibles,4600.6,850.4,243.5,242.1,247.4,253.0
LT_Debt,3426.8,1094.1,680.6,390.6,357.9,404.3
Net_Income,-71.8,-5.5,55.1,72.1,59.9,43.8
Revenue,1322.4,372.8,523.6,437.5,421.1,414.8
Shares_Diluted,49.644,31.3152,37.8196,38.5517,38.4429,39.2501
Total_Assets,6553.2,1929.9,1021.9,782.4,718.1,640.9
Total_Liabilities,4941.2,1603.3,810.5,483.7,532.3,520.3
