AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,5.3,7.9,4.1,3.2,4.1,4.2,1.8
Cash_from_Operations,60.1,33.0,19.7,72.7,36.9,42.1,36.8
Diluted_EPS,-0.465,-0.693,-0.623,1.289,1.141,0.997,0.751
Goodwill_Intangibles,261.2,287.1,345.6,190.3,194.0,189.1,194.3
LT_Debt,20.3,69.5,154.3,140.0,0.0,0.0,27.5
Net_Income,-15.7,-22.9,-20.3,42.6,37.9,32.5,23.1
Revenue,495.2,530.9,501.0,381.9,375.9,355.8,344.1
Shares_Diluted,33.696,33.111,32.564,33.056,33.241,32.568,30.821
Total_Assets,622.5,638.1,709.9,649.0,479.5,434.8,429.5
Total_Liabilities,206.4,239.7,287.8,231.6,88.8,82.1,121.2
