AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,44.9,44.3,51.7,25.4,20.9,15.2,16.9,19.9,13.8
Cash_from_Operations,325.3,352.2,205.2,181.6,170.4,143.7,144.2,139.4,136.8
Diluted_EPS,1.657,0.867,1.453,0.617,0.829,0.507,0.7,2.894,2.998
Goodwill_Intangibles,1353.6,1459.0,1244.9,1312.1,1044.2,1031.1,741.4,683.5,260.2
LT_Debt,243.4,328.8,344.2,492.7,339.0,343.8,91.5,73.0,7.0
Net_Income,271.9,140.3,229.1,96.0,126.2,76.1,104.5,107.7,110.9
Revenue,1105.6,931.0,738.7,714.0,643.0,563.0,499.0,452.2,357.8
Shares_Diluted,164.116,161.932,157.604,155.568,152.22,150.0,149.304,37.231,37.005
Total_Assets,2294.8,2263.0,2027.6,1884.4,1593.2,1558.2,1129.6,1063.4,862.5
Total_Liabilities,593.0,700.0,646.4,718.8,514.1,608.6,250.3,216.4,67.2
