AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2694.0,2105.0,1547.0,2243.0,1440.0,1499.0,1561.0
Cash_from_Operations,4961.0,5471.0,5206.0,5606.0,5842.0,6048.0,4835.0
Diluted_EPS,9.603,12.036,12.216,9.124,9.588,7.99,6.747
Goodwill_Intangibles,2760.0,2779.0,1138.0,1078.0,1176.0,1335.0,1509.0
LT_Debt,11614.0,8497.0,8549.0,8385.0,7671.0,6695.0,5776.0
Net_Income,3390.0,4682.0,4874.0,3832.0,4468.0,4162.0,3846.0
Revenue,34727.0,39004.0,34484.0,29183.0,32735.0,45608.0,44062.0
Shares_Diluted,353.0,389.0,399.0,420.0,466.0,521.0,570.0
Total_Assets,30435.0,28278.0,26206.0,23442.0,22757.0,24221.0,27298.0
Total_Liabilities,22391.0,18021.0,17257.0,17394.0,16207.0,15907.0,14820.0
