AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,46.0,78.2,63.3,38.6,32.8,51.0,34.2,59.5
Cash_from_Operations,165.3,77.8,86.5,62.7,53.6,69.5,53.3,51.4
Diluted_EPS,-0.178,0.097,0.779,0.549,0.449,0.535,0.529,0.386
Goodwill_Intangibles,731.4,798.5,798.1,465.5,394.6,293.8,294.8,304.5
LT_Debt,343.7,432.0,373.2,259.0,314.4,197.6,214.5,238.9
Net_Income,-9.8,5.5,42.0,27.5,20.1,23.8,23.0,16.6
Revenue,963.9,994.9,882.8,727.9,603.8,542.1,509.7,449.0
Shares_Diluted,55.434,56.235,53.931,50.101,44.862,44.511,43.409,42.88399999999999
Total_Assets,1664.4,1757.3,1620.0,1111.8,942.8,778.7,747.2,728.3
Total_Liabilities,705.8,807.4,687.2,435.5,444.6,312.6,311.9,322.6
