AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,6.8,35.8,191.9,133.9,11.7,28.5,111.7
Cash_from_Operations,7.0,-95.3,386.7,57.6,29.7,69.6,8.2
Diluted_EPS,-2.358,-1.756,5.241,1.416,-2.935,-0.727,-0.095
Goodwill_Intangibles,17.4,73.4,109.0,116.0,131.9,116.7,126.1
LT_Debt,86.0,83.9,2.7,102.7,0.1,95.0,146.0
Net_Income,-107.6,-79.0,236.0,59.0,-92.5,-21.8,-2.0
Revenue,313.1,625.0,1690.1,691.5,230.6,367.9,259.5
Shares_Diluted,45.644,45.011,45.021,41.639,31.5,30.0,21.0561
Total_Assets,824.6,952.4,1073.1,867.2,502.4,451.0,580.7
Total_Liabilities,261.2,283.6,319.0,359.4,79.6,127.8,225.5
