AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,02/28/2015,03/01/2014
Capital_Expenditures,36.3,51.7,91.8,140.9,16.8,11.9,6.3,0.5,
Cash_from_Operations,-7.3,-10.4,-3.6,-2.7,-7.5,-14.8,-7.0,-0.1,
Diluted_EPS,-0.494,0.198,-0.068,-0.25,-0.066,-0.292,-0.32,-0.018000000000000002,-2.273
Goodwill_Intangibles,7.0,8.7,7.2,9.2,,0.4,0.7,,
LT_Debt,270.7,242.8,175.6,123.3,36.2,48.7,39.6,40.0,0.0
Net_Income,-16.5,6.5,-2.2,-7.9,-2.0,-7.4,-6.6,-0.4,-32.9
Revenue,27.8,1.3,4.1,3.7,1.9,1.9,0.8,0.0,445.1
Shares_Diluted,33.322,32.86,31.915,31.607,30.451,25.439,20.518,20.016,14.456
Total_Assets,346.6,329.1,345.3,256.8,121.0,85.6,86.6,78.9,175.4
Total_Liabilities,291.2,261.2,285.6,197.3,53.7,57.6,61.6,73.7,86.9
