AAII_YR_DATA,07/30/2021,07/31/2020,08/02/2019,08/03/2018,07/28/2017,07/29/2016,07/31/2015,08/01/2014,08/02/2013
Capital_Expenditures,71.4,297.3,138.3,152.2,110.6,114.0,90.9,91.6,74.4
Cash_from_Operations,301.9,161.0,362.8,330.6,320.8,271.4,334.1,177.6,208.5
Diluted_EPS,10.709,-1.361,9.271,10.285,8.371,7.863,6.815,5.513,4.9
Goodwill_Intangibles,26.0,25.6,,,,,,,0.0
LT_Debt,327.3,910.0,400.0,400.0,400.0,400.0,400.0,375.0,400.0
Net_Income,254.5,-32.5,223.4,247.6,201.9,189.3,163.9,132.1,117.3
Revenue,2821.4,2522.8,3072.0,3030.4,2926.3,2912.4,2842.3,2683.7,2644.6
Shares_Diluted,23.7674,23.8654,24.0964,24.0756,24.1183,24.0743,24.0489,23.965999999999998,23.966
Total_Assets,2391.7,2544.3,1581.2,1527.4,1521.9,1497.7,1576.2,1432.2,1388.3
Total_Liabilities,1728.1,2125.9,976.5,945.6,977.4,971.2,1037.9,903.6,904.3
