AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,8.0,8.0,9.6,9.8,9.2,6.6,7.5
Cash_from_Operations,100.0,105.0,77.2,62.2,55.8,54.4,63.0
Diluted_EPS,3.379,3.125,2.226,2.046,1.837,1.74,1.557
Goodwill_Intangibles,5.0,5.0,5.0,5.0,5.0,5.0,5.0
LT_Debt,0.0,30.9,30.9,30.9,30.9,30.9,30.9
Net_Income,87.0,80.4,57.3,52.1,46.4,43.8,38.8
Revenue,215.2,199.0,165.7,139.0,122.5,117.3,107.7
Shares_Diluted,25.7589,25.7278,25.7589,25.4607,25.2454,25.1721,24.9514
Total_Assets,4946.7,4875.3,4683.0,4290.0,3766.3,3443.3,3175.8
Total_Liabilities,4348.7,4353.6,4214.4,3863.0,3373.5,3082.0,2853.9
