AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
Capital_Expenditures,17.7,16.7,30.9,35.2,26.8,18.2,8.2
Cash_from_Operations,53.6,71.6,66.8,134.5,93.2,71.4,59.0
Diluted_EPS,-0.561,0.229,0.586,2.336,1.139,1.09,0.846
Goodwill_Intangibles,1293.5,327.4,814.3,792.1,761.8,727.3,354.8
LT_Debt,779.6,540.8,22.9,14.4,179.5,182.1,85.9
Net_Income,-84.0,34.3,34.9,138.1,66.2,58.4,42.3
Revenue,509.2,481.8,780.0,824.3,777.5,628.8,516.7
Shares_Diluted,149.875,149.875,59.499,59.121,58.079,53.593,50.0355
Total_Assets,1763.7,544.7,1135.8,1231.9,1089.9,986.1,431.4
Total_Liabilities,969.4,639.0,242.9,348.3,415.0,403.2,142.9
