AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,14.7,15.5,8.3,12.1,13.6,4.6,5.0
Cash_from_Operations,61.3,-107.6,-36.7,5.4,-9.4,-22.2,-13.6
Diluted_EPS,-0.233,-0.882,-0.49,-4.469,-0.981,-1.665,-1.584
Goodwill_Intangibles,11.0,11.5,12.0,12.5,13.0,13.5,
LT_Debt,488.3,119.7,113.6,0.0,0.0,0.0,0.0
Net_Income,-23.0,-80.8,-42.0,-190.9,-78.0,-132.5,-126.0
Revenue,886.1,779.8,486.9,370.0,267.2,187.3,125.4
Shares_Diluted,98.5745,91.5835,85.669,42.7221,79.5368,79.5368,79.5368
Total_Assets,1360.5,596.2,542.8,282.0,133.5,125.1,
Total_Liabilities,730.1,264.8,170.9,46.5,41.8,20.9,
