AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,54.5,57.8,83.6,82.8,109.9,85.8,48.8
Cash_from_Operations,63.0,29.3,132.5,118.2,33.6,62.3,156.1
Diluted_EPS,-0.848,-0.373,-0.474,0.241,-1.238,1.101,0.729
Goodwill_Intangibles,443.8,444.0,445.5,447.7,451.2,454.4,878.7
LT_Debt,850.3,901.0,908.1,915.2,942.6,949.6,842.9
Net_Income,-60.3,-24.0,-29.8,15.9,-76.9,72.1,52.4
Revenue,1285.1,1447.6,1602.1,1630.4,1539.1,1550.4,1474.4
Shares_Diluted,71.1,64.3,62.9,65.9,62.1,65.5,71.9
Total_Assets,4185.0,4296.1,4772.5,4597.4,4505.2,4628.3,4786.9
Total_Liabilities,4425.4,4564.9,5017.8,4813.0,4728.0,4811.0,4863.9
