AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.0,,,,,
Cash_from_Operations,-57.0,-7.4,-4.2,-1.1,-0.2,-0.2,-0.1
Diluted_EPS,-1.038,-1.688,-0.421,-0.652,-0.022,-0.027,-0.02
Goodwill_Intangibles,113.4,32.1,0.0,0.0,,,
LT_Debt,56.8,7.6,0.0,0.0,0.0,0.0,0.0
Net_Income,-38.5,-44.1,-6.3,-2.2,-0.2,-0.2,-0.2
Revenue,53.3,5.7,0.1,0.0,,,
Shares_Diluted,37.0808,26.1288,14.9192,3.3533,9.149,8.8269,8.6504
Total_Assets,197.0,37.2,6.6,1.3,2.4,2.5,2.7
Total_Liabilities,178.4,29.7,3.4,0.3,0.1,0.1,0.1
