AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.1,0.0,0.2,
Cash_from_Operations,18.5,1.3,-3.6,0.1,-4.1,-1.7,-2.6,-3.8
Diluted_EPS,-0.24,0.061,0.117,0.039,-0.058,0.081,0.467,-0.299
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,39.8,39.1,36.6,39.9,0.0,0.0,0.0,0.0
Net_Income,-34.4,8.5,16.8,5.6,-8.3,7.6,17.7,-4.2
Revenue,24.9,9.2,4.5,3.7,2.7,1.6,1.1,0.4
Shares_Diluted,143.1867,146.221,143.187,143.187,143.187,94.66,37.976,13.902999999999999
Total_Assets,377.4,410.7,397.4,386.2,329.2,335.5,174.3,35.6
Total_Liabilities,56.8,56.1,52.2,60.1,10.7,9.4,7.1,4.7
