AAII_YR_DATA,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014
Capital_Expenditures,1.9,1.4,2.5,2.3,6.5,5.9,2.8
Cash_from_Operations,4.1,5.0,-1.8,-5.5,-2.9,3.5,6.4
Diluted_EPS,0.432,-0.07,-1.299,-1.666,-0.606,-0.025,2.963
Goodwill_Intangibles,2.3,2.3,2.4,2.3,0.0,,0.4
LT_Debt,6.7,6.8,7.7,7.3,1.5,2.4,23.5
Net_Income,3.6,-0.6,-10.0,-12.5,-4.4,-0.5,21.0
Revenue,127.7,129.0,105.2,98.8,122.7,126.9,226.8
Shares_Diluted,8.284,7.812,7.68,7.488,7.28,7.251,7.096
Total_Assets,112.2,102.2,104.6,101.6,138.1,148.1,163.3
Total_Liabilities,56.6,49.8,52.8,42.2,69.1,75.3,86.6
