AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.3,2.6,4.4,3.4,1.0,0.5,0.3
Cash_from_Operations,-93.8,-94.7,-76.5,-44.5,-44.2,-53.2,-19.7
Diluted_EPS,-2.38,-2.59,-2.683,-1.523,-1.919,-1.627,-4.146
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-124.9,-118.9,-108.5,-57.0,-63.9,-51.3,-39.0
Revenue,74.0,14.0,13.5,27.8,18.1,14.6,57.2
Shares_Diluted,52.453,45.898,40.42,37.43,33.303,31.515,9.407
Total_Assets,504.9,314.8,389.2,247.6,146.3,186.3,123.7
Total_Liabilities,55.4,22.8,24.0,22.1,37.1,30.0,65.9
