AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,105.6,86.6,78.6,103.1,119.3,101.8,92.9
Cash_from_Operations,218.4,171.1,198.9,212.2,183.7,82.6,150.3
Diluted_EPS,4.423,4.764,4.311,3.732,3.323,2.492,3.177
Goodwill_Intangibles,41.4,51.4,43.7,47.6,47.2,32.3,35.4
LT_Debt,198.5,239.0,268.3,288.9,312.5,246.9,235.2
Net_Income,103.1,111.1,100.8,86.2,76.0,57.1,72.8
Revenue,1858.7,1993.9,1925.0,1766.2,1776.2,1927.2,1880.8
Shares_Diluted,23.316,23.325,23.377,23.094,22.858,22.917,22.924
Total_Assets,1579.4,1514.6,1470.9,1353.9,1238.4,1162.0,1167.2
Total_Liabilities,687.6,707.2,730.8,719.3,681.4,626.5,614.9
