AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,24.2,22.0,9.6,17.6,35.4,37.1,25.3,1.2,0.1
Cash_from_Operations,-676.1,719.2,397.9,29.8,55.1,28.7,-104.0,-2.4,0.3
Diluted_EPS,5.32,6.455,-5.079,-20.524,-28.886,-45.503,-20.48,-1.04,-0.157
Goodwill_Intangibles,13.0,24.5,14.1,16.0,13.9,8.9,6.8,0.1,0.1
LT_Debt,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0
Net_Income,120.6,147.0,-104.4,-416.7,-580.8,-603.8,-402.8,-20.4,-3.1
Revenue,2181.5,2054.1,1478.5,1145.5,848.0,418.3,154.7,8.2,3.3
Shares_Diluted,22.6625,22.7669,20.5577,20.3028,20.1073,13.2693,19.6657,19.6657,19.6657
Total_Assets,187.1,2209.5,1401.8,1010.2,783.6,775.5,291.6,35.6,9.6
Total_Liabilities,300.5,3076.5,2448.5,1972.9,1451.9,874.7,377.9,18.2,3.6
