AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,9.3,16.9,11.4,15.9,7.6,7.8
Cash_from_Operations,156.2,390.3,300.9,254.1,232.7,90.2
Diluted_EPS,-0.326,0.998,0.12,-0.669,-0.55,-2.193
Goodwill_Intangibles,3651.0,4842.4,4829.7,4640.2,4890.1,4911.1
LT_Debt,1870.8,1882.7,1893.4,1904.1,2245.6,2242.9
Net_Income,-51.6,157.5,18.4,-102.1,-83.9,-334.4
Revenue,718.6,716.8,669.1,833.1,728.0,469.4
Shares_Diluted,158.04,157.782,153.384,152.4712,152.4711,152.4711
Total_Assets,4792.1,5710.5,5310.7,5194.6,5327.1,5202.7
Total_Liabilities,2504.2,2699.8,2661.2,2578.5,2909.9,2842.8
